Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
12/08/2019,331772,287996,266534,319813,468452,500075,598163,648746,637306,628140,718265,797027,869919,896849,961810,1207554,1326924,1363486,1316281,1372939,1155735,873840,623582,441836
13/08/2019,373870,335425,327176,379692,518175,555621,653457,719172,727707,744808,825409,882458,939274,953616,1000633,1208944,1309714,1321169,1244400,1306359,1111501,865473,645486,486948
14/08/2019,456280,405979,385600,429348,569792,606666,708052,764786,748585,751096,830178,870865,914182,926508,981810,1207088,1328722,1346027,1277354,1342731,1129796,855449,626471,466805
15/08/2019,425849,392128,382471,439179,597018,653421,772740,834174,833742,834495,937635,1010100,1081028,1071641,1045733,1198847,1281986,1334260,1301297,1375770,1159872,878347,652838,507510
16/08/2019,484449,455248,437134,487948,645240,689112,789414,825361,792701,760207,820901,848700,878712,887174,946479,1196556,1315657,1355756,1323619,1398039,1180808,903438,657972,483591
17/08/2019,399482,346773,312806,344139,465451,485741,562882,533766,527173,511011,589487,645092,688746,728821,804760,1055093,1249888,1289385,1244172,1299475,1085000,808906,579357,432484
18/08/2019,358742,325649,305205,342523,460956,482178,558684,547163,570341,590259,683720,748499,793556,794231,810414,976349,1142128,1190592,1162913,1213462,1008239,747595,525189,367808
19/08/2019,331772,287996,266534,319813,468452,500075,598163,648746,637306,628140,718265,797027,869919,896849,961810,1207554,1326924,1363486,1316281,1372939,1155735,873840,623582,441836
20/08/2019,373870,335425,327176,379692,518175,555621,653457,719172,727707,744808,825409,882458,939274,953616,1000633,1208944,1309714,1321169,1244400,1306359,1111501,865473,645486,486948
21/08/2019,456280,405979,385600,429348,569792,606666,708052,764786,748585,751096,830178,870865,914182,926508,981810,1207088,1328722,1346027,1277354,1342731,1129796,855449,626471,466805
22/08/2019,425849,392128,382471,439179,597018,653421,772740,834174,833742,834495,937635,1010100,1081028,1071641,1045733,1198847,1281986,1334260,1301297,1375770,1159872,878347,652838,507510
23/08/2019,484449,455248,437134,487948,645240,689112,789414,825361,792701,760207,820901,848700,878712,887174,946479,1196556,1315657,1355756,1323619,1398039,1180808,903438,657972,483591
24/08/2019,399482,346773,312806,344139,465451,485741,562882,533766,527173,511011,589487,645092,688746,728821,804760,1055093,1249888,1289385,1244172,1299475,1085000,808906,579357,432484
25/08/2019,358742,325649,305205,342523,460956,482178,558684,547163,570341,590259,683720,748499,793556,794231,810414,976349,1142128,1190592,1162913,1213462,1008239,747595,525189,367808
26/08/2019,331772,287996,266534,319813,468452,500075,598163,648746,637306,628140,718265,797027,869919,896849,961810,1207554,1326924,1363486,1316281,1372939,1155735,873840,623582,441836
27/08/2019,373870,335425,327176,379692,518175,555621,653457,719172,727707,744808,825409,882458,939274,953616,1000633,1208944,1309714,1321169,1244400,1306359,1111501,865473,645486,486948
28/08/2019,456280,405979,385600,429348,569792,606666,708052,764786,748585,751096,830178,870865,914182,926508,981810,1207088,1328722,1346027,1277354,1342731,1129796,855449,626471,466805
29/08/2019,425849,392128,382471,439179,597018,653421,772740,834174,833742,834495,937635,1010100,1081028,1071641,1045733,1198847,1281986,1334260,1301297,1375770,1159872,878347,652838,507510
30/08/2019,484449,455248,437134,487948,645240,689112,789414,825361,792701,760207,820901,848700,878712,887174,946479,1196556,1315657,1355756,1323619,1398039,1180808,903438,657972,483591
31/08/2019,399482,346773,312806,344139,465451,485741,562882,533766,527173,511011,589487,645092,688746,728821,804760,1055093,1249888,1289385,1244172,1299475,1085000,808906,579357,432484
01/09/2019,225276,191746,172949,257147,454504,556595,538415,455058,369206,277970,363985,427380,442619,485432,588116,951703,1262224,1351968,1449515,1394801,1100756,736195,434265,247504
02/09/2019,186132,169082,160659,248111,457866,592514,575404,587822,538687,490954,596526,644959,665348,697874,793198,1113577,1298207,1368095,1429702,1363156,1071461,724090,434828,251042
03/09/2019,192619,171578,161959,245837,451450,577907,569603,610012,539939,503979,614404,685779,745567,749948,826756,1126723,1303120,1389375,1475645,1403790,1127032,799824,516856,327692
04/09/2019,253851,224966,199236,264393,455878,579926,578708,611913,546796,495498,596780,677604,762925,830693,918739,1179234,1313553,1368598,1435474,1375896,1136435,814869,548977,367211
05/09/2019,276682,245033,228717,289802,467085,592019,584461,612403,612433,634290,767482,873868,940439,979928,1052043,1286875,1365294,1390540,1405577,1299998,1041357,735077,483507,315296
06/09/2019,374783,337917,310414,375330,560237,665492,685181,738255,717573,668100,739568,763575,777755,797079,860005,1090237,1210797,1266527,1337140,1278671,1030717,722087,482387,320760
07/09/2019,296654,256575,235979,301027,475481,574203,559422,476158,414646,340787,415411,479312,473283,481908,549814,848695,1150111,1246558,1381765,1360728,1113841,780853,483767,287370
08/09/2019,225276,191746,172949,257147,454504,556595,538415,455058,369206,277970,363985,427380,442619,485432,588116,951703,1262224,1351968,1449515,1394801,1100756,736195,434265,247504
09/09/2019,186132,169082,160659,248111,457866,592514,575404,587822,538687,490954,596526,644959,665348,697874,793198,1113577,1298207,1368095,1429702,1363156,1071461,724090,434828,251042
10/09/2019,192619,171578,161959,245837,451450,577907,569603,610012,539939,503979,614404,685779,745567,749948,826756,1126723,1303120,1389375,1475645,1403790,1127032,799824,516856,327692
11/09/2019,253851,224966,199236,264393,455878,579926,578708,611913,546796,495498,596780,677604,762925,830693,918739,1179234,1313553,1368598,1435474,1375896,1136435,814869,548977,367211
12/09/2019,276682,245033,228717,289802,467085,592019,584461,612403,612433,634290,767482,873868,940439,979928,1052043,1286875,1365294,1390540,1405577,1299998,1041357,735077,483507,315296
13/09/2019,374783,337917,310414,375330,560237,665492,685181,738255,717573,668100,739568,763575,777755,797079,860005,1090237,1210797,1266527,1337140,1278671,1030717,722087,482387,320760
14/09/2019,296654,256575,235979,301027,475481,574203,559422,476158,414646,340787,415411,479312,473283,481908,549814,848695,1150111,1246558,1381765,1360728,1113841,780853,483767,287370
15/09/2019,225276,191746,172949,257147,454504,556595,538415,455058,369206,277970,363985,427380,442619,485432,588116,951703,1262224,1351968,1449515,1394801,1100756,736195,434265,247504
16/09/2019,186132,169082,160659,248111,457866,592514,575404,587822,538687,490954,596526,644959,665348,697874,793198,1113577,1298207,1368095,1429702,1363156,1071461,724090,434828,251042
17/09/2019,192619,171578,161959,245837,451450,577907,569603,610012,539939,503979,614404,685779,745567,749948,826756,1126723,1303120,1389375,1475645,1403790,1127032,799824,516856,327692
18/09/2019,253851,224966,199236,264393,455878,579926,578708,611913,546796,495498,596780,677604,762925,830693,918739,1179234,1313553,1368598,1435474,1375896,1136435,814869,548977,367211
19/09/2019,276682,245033,228717,289802,467085,592019,584461,612403,612433,634290,767482,873868,940439,979928,1052043,1286875,1365294,1390540,1405577,1299998,1041357,735077,483507,315296
20/09/2019,374783,337917,310414,375330,560237,665492,685181,738255,717573,668100,739568,763575,777755,797079,860005,1090237,1210797,1266527,1337140,1278671,1030717,722087,482387,320760
21/09/2019,296654,256575,235979,301027,475481,574203,559422,476158,414646,340787,415411,479312,473283,481908,549814,848695,1150111,1246558,1381765,1360728,1113841,780853,483767,287370
22/09/2019,225276,191746,172949,257147,454504,556595,538415,455058,369206,277970,363985,427380,442619,485432,588116,951703,1262224,1351968,1449515,1394801,1100756,736195,434265,247504
23/09/2019,186132,169082,160659,248111,457866,592514,575404,587822,538687,490954,596526,644959,665348,697874,793198,1113577,1298207,1368095,1429702,1363156,1071461,724090,434828,251042
24/09/2019,192619,171578,161959,245837,451450,577907,569603,610012,539939,503979,614404,685779,745567,749948,826756,1126723,1303120,1389375,1475645,1403790,1127032,799824,516856,327692
25/09/2019,253851,224966,199236,264393,455878,579926,578708,611913,546796,495498,596780,677604,762925,830693,918739,1179234,1313553,1368598,1435474,1375896,1136435,814869,548977,367211
26/09/2019,276682,245033,228717,289802,467085,592019,584461,612403,612433,634290,767482,873868,940439,979928,1052043,1286875,1365294,1390540,1405577,1299998,1041357,735077,483507,315296
27/09/2019,374783,337917,310414,375330,560237,665492,685181,738255,717573,668100,739568,763575,777755,797079,860005,1090237,1210797,1266527,1337140,1278671,1030717,722087,482387,320760
28/09/2019,296654,256575,235979,301027,475481,574203,559422,476158,414646,340787,415411,479312,473283,481908,549814,848695,1150111,1246558,1381765,1360728,1113841,780853,483767,287370
29/09/2019,225276,191746,172949,257147,454504,556595,538415,455058,369206,277970,363985,427380,442619,485432,588116,951703,1262224,1351968,1449515,1394801,1100756,736195,434265,247504
30/09/2019,186132,169082,160659,248111,457866,592514,575404,587822,538687,490954,596526,644959,665348,697874,793198,1113577,1298207,1368095,1429702,1363156,1071461,724090,434828,251042
01/10/2019,176454,167458,162861,246369,436332,646527,571773,559698,462718,358696,382986,386362,399074,415782,465977,747204,907546,1155788,1145309,1112638,881386,593664,357162,208465
02/10/2019,180135,169054,164308,252024,451675,677510,614326,601729,488228,380921,402496,386965,385552,382598,436426,728939,915120,1186532,1178207,1146411,904713,614022,373481,224393
03/10/2019,202812,196017,194039,289785,504418,748911,653356,632547,529601,396213,404965,389300,383797,380485,437611,759214,934482,1244890,1235750,1207375,956276,647918,391688,232245
04/10/2019,197267,190843,188761,279508,483592,720397,628686,609267,507964,383372,396590,382102,382845,385025,442482,749934,926205,1236740,1211637,1182948,942566,641695,389626,238371
05/10/2019,205341,194327,192206,275474,452717,661917,568719,453013,354988,229643,234342,223771,197588,193309,244824,528079,794191,1095424,1093622,1078582,868567,603308,382042,246070
06/10/2019,206017,200263,200973,280892,453102,643068,538346,433820,330601,210238,219394,216434,207590,206107,263371,547537,806251,1073917,1091221,1064770,848971,577600,352440,212803
07/10/2019,176929,167680,163771,246282,435596,638017,563276,527304,447893,339357,361001,361606,356107,368274,427406,710657,888862,1143925,1132649,1088315,859404,583697,352749,207768
08/10/2019,176454,167458,162861,246369,436332,646527,571773,559698,462718,358696,382986,386362,399074,415782,465977,747204,907546,1155788,1145309,1112638,881386,593664,357162,208465
09/10/2019,180135,169054,164308,252024,451675,677510,614326,601729,488228,380921,402496,386965,385552,382598,436426,728939,915120,1186532,1178207,1146411,904713,614022,373481,224393
10/10/2019,202812,196017,194039,289785,504418,748911,653356,632547,529601,396213,404965,389300,383797,380485,437611,759214,934482,1244890,1235750,1207375,956276,647918,391688,232245
11/10/2019,197267,190843,188761,279508,483592,720397,628686,609267,507964,383372,396590,382102,382845,385025,442482,749934,926205,1236740,1211637,1182948,942566,641695,389626,238371
12/10/2019,205341,194327,192206,275474,452717,661917,568719,453013,354988,229643,234342,223771,197588,193309,244824,528079,794191,1095424,1093622,1078582,868567,603308,382042,246070
13/10/2019,206017,200263,200973,280892,453102,643068,538346,433820,330601,210238,219394,216434,207590,206107,263371,547537,806251,1073917,1091221,1064770,848971,577600,352440,212803
14/10/2019,176929,167680,163771,246282,435596,638017,563276,527304,447893,339357,361001,361606,356107,368274,427406,710657,888862,1143925,1132649,1088315,859404,583697,352749,207768
15/10/2019,176454,167458,162861,246369,436332,646527,571773,559698,462718,358696,382986,386362,399074,415782,465977,747204,907546,1155788,1145309,1112638,881386,593664,357162,208465
16/10/2019,180135,169054,164308,252024,451675,677510,614326,601729,488228,380921,402496,386965,385552,382598,436426,728939,915120,1186532,1178207,1146411,904713,614022,373481,224393
17/10/2019,202812,196017,194039,289785,504418,748911,653356,632547,529601,396213,404965,389300,383797,380485,437611,759214,934482,1244890,1235750,1207375,956276,647918,391688,232245
18/10/2019,197267,190843,188761,279508,483592,720397,628686,609267,507964,383372,396590,382102,382845,385025,442482,749934,926205,1236740,1211637,1182948,942566,641695,389626,238371
19/10/2019,205341,194327,192206,275474,452717,661917,568719,453013,354988,229643,234342,223771,197588,193309,244824,528079,794191,1095424,1093622,1078582,868567,603308,382042,246070
20/10/2019,206017,200263,200973,280892,453102,643068,538346,433820,330601,210238,219394,216434,207590,206107,263371,547537,806251,1073917,1091221,1064770,848971,577600,352440,212803
21/10/2019,176929,167680,163771,246282,435596,638017,563276,527304,447893,339357,361001,361606,356107,368274,427406,710657,888862,1143925,1132649,1088315,859404,583697,352749,207768
22/10/2019,176454,167458,162861,246369,436332,646527,571773,559698,462718,358696,382986,386362,399074,415782,465977,747204,907546,1155788,1145309,1112638,881386,593664,357162,208465
23/10/2019,180135,169054,164308,252024,451675,677510,614326,601729,488228,380921,402496,386965,385552,382598,436426,728939,915120,1186532,1178207,1146411,904713,614022,373481,224393
24/10/2019,202812,196017,194039,289785,504418,748911,653356,632547,529601,396213,404965,389300,383797,380485,437611,759214,934482,1244890,1235750,1207375,956276,647918,391688,232245
25/10/2019,197267,190843,188761,279508,483592,720397,628686,609267,507964,383372,396590,382102,382845,385025,442482,749934,926205,1236740,1211637,1182948,942566,641695,389626,238371
26/10/2019,205341,194327,192206,275474,452717,661917,568719,453013,354988,229643,234342,223771,197588,193309,244824,528079,794191,1095424,1093622,1078582,868567,603308,382042,246070
27/10/2019,206017,200263,200973,280892,453102,643068,538346,433820,330601,210238,219394,216434,207590,206107,263371,547537,806251,1073917,1091221,1064770,848971,577600,352440,212803
28/10/2019,176929,167680,163771,246282,435596,638017,563276,527304,447893,339357,361001,361606,356107,368274,427406,710657,888862,1143925,1132649,1088315,859404,583697,352749,207768
